date,src_ticker,dst_ticker,relation_type,shared_etf_ticker,shared_theme,shared_concept_count,edge_weight,source,record_status
2019-10-31,AAPL,CSCO,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0315608706399,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,AAPL,EQIX,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0317330602932,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,AAPL,MSFT,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0231018805117,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,AAPL,NVDA,same_theme_etf_holding,ARKG,Biotechnology,1,0.0047164574098,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,AAPL,ORCL,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0319214688464,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,APD,D,same_theme_etf_holding,PIO,Water,1,0.000199890134291,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,APD,DHR,same_theme_etf_holding,PIO,Water,1,0.00367724565756,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,APD,DUK,same_theme_etf_holding,PIO,Water,1,0.000187018103174,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,APD,ECL,same_theme_etf_holding,PIO,Water,1,0.00203367889122,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,APD,JNJ,same_theme_etf_holding,PIO,Water,1,0.000356784595207,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,APD,PEP,same_theme_etf_holding,PIO,Water,1,0.000389855971585,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,APD,PFE,same_theme_etf_holding,PIO,Water,1,0.000382207852919,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,APD,VZ,same_theme_etf_holding,PIO,Water,1,0.000400942812212,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,APD,XOM,same_theme_etf_holding,PIO,Water,1,0.000452990689347,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,AVGO,NVDA,same_theme_etf_holding,SMH,Semiconductor,1,0.0189473611607,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,CSCO,EQIX,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0441464301714,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,CSCO,HON,same_theme_etf_holding,GRID,Infrastructure,1,0.0188925916534,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,CSCO,MSFT,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0321388969552,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,CSCO,NGG,same_theme_etf_holding,GRID,Infrastructure,1,0.0117021789423,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,CSCO,NVDA,same_theme_etf_holding,GRID,Infrastructure,1,0.01799630514,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,CSCO,ORCL,same_theme_etf_holding,GRID | SKYY,Cloud Computing | Infrastructure,2,0.063567940213,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,D,DHR,same_theme_etf_holding,PIO,Water,1,0.00202681306402,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,D,DUK,same_theme_etf_holding,PIO,Water,1,0.000103080068622,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,D,ECL,same_theme_etf_holding,PIO,Water,1,0.00112091693854,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,D,JNJ,same_theme_etf_holding,PIO,Water,1,0.000196651446748,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,D,PEP,same_theme_etf_holding,PIO,Water,1,0.000214879627275,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,D,PFE,same_theme_etf_holding,PIO,Water,1,0.000210664160517,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,D,VZ,same_theme_etf_holding,PIO,Water,1,0.000220990438331,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,D,XOM,same_theme_etf_holding,PIO,Water,1,0.00024967802876,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DHR,DUK,same_theme_etf_holding,PIO,Water,1,0.00189629536277,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DHR,ECL,same_theme_etf_holding,PHO | PIO,Water,2,0.102496416568,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DHR,JNJ,same_theme_etf_holding,PIO,Water,1,0.00361766568005,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DHR,PEP,same_theme_etf_holding,PIO,Water,1,0.00395299737576,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DHR,PFE,same_theme_etf_holding,PIO,Water,1,0.00387544824166,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DHR,VZ,same_theme_etf_holding,PIO,Water,1,0.00406541389647,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DHR,XOM,same_theme_etf_holding,PIO,Water,1,0.00459316038934,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DUK,ECL,same_theme_etf_holding,PIO,Water,1,0.00104873489832,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DUK,JNJ,same_theme_etf_holding,PIO,Water,1,0.000183987972631,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DUK,PEP,same_theme_etf_holding,PIO,Water,1,0.000201042339814,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DUK,PFE,same_theme_etf_holding,PIO,Water,1,0.000197098330272,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DUK,VZ,same_theme_etf_holding,PIO,Water,1,0.000206759641954,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,DUK,XOM,same_theme_etf_holding,PIO,Water,1,0.000233599879796,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,ECL,JNJ,same_theme_etf_holding,PIO,Water,1,0.00200072853819,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,ECL,PEP,same_theme_etf_holding,PIO,Water,1,0.00218618174274,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,ECL,PFE,same_theme_etf_holding,PIO,Water,1,0.00214329365428,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,ECL,VZ,same_theme_etf_holding,PIO,Water,1,0.00224835303247,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,ECL,XOM,same_theme_etf_holding,PIO,Water,1,0.00254022009886,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,EQIX,MSFT,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0323142402019,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,EQIX,ORCL,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0446508244806,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,HON,NGG,same_theme_etf_holding,GRID,Infrastructure,1,0.0116709225453,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,HON,NVDA,same_theme_etf_holding,GRID,Infrastructure,1,0.0179482371981,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,HON,ORCL,same_theme_etf_holding,GRID,Infrastructure,1,0.0191082250894,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,JNJ,PEP,same_theme_etf_holding,PIO,Water,1,0.000383539393314,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,JNJ,PFE,same_theme_etf_holding,PIO,Water,1,0.000376015192052,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,JNJ,VZ,same_theme_etf_holding,PIO,Water,1,0.000394446601201,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,JNJ,XOM,same_theme_etf_holding,PIO,Water,1,0.000445651181031,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,MSFT,ORCL,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0325060993918,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,NGG,NVDA,same_theme_etf_holding,GRID,Infrastructure,1,0.0111172404107,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,NGG,ORCL,same_theme_etf_holding,GRID,Infrastructure,1,0.0118357435215,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,NVDA,ORCL,same_theme_etf_holding,GRID,Infrastructure,1,0.0182017086752,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,PEP,PFE,same_theme_etf_holding,PIO,Water,1,0.000410869107012,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,PEP,VZ,same_theme_etf_holding,PIO,Water,1,0.000431008975767,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,PEP,XOM,same_theme_etf_holding,PIO,Water,1,0.000486959853376,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,PFE,VZ,same_theme_etf_holding,PIO,Water,1,0.000422553525463,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,PFE,XOM,same_theme_etf_holding,PIO,Water,1,0.000477406769632,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-10-31,VZ,XOM,same_theme_etf_holding,PIO,Water,1,0.000500808163212,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AAPL,NVDA,same_theme_etf_holding,ARKG,Biotechnology,1,0.0047164574098,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,ABT,DHR,same_theme_etf_holding,IHI,Healthcare Innovation,1,0.0986788811356,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,ABT,TMO,same_theme_etf_holding,IHI,Healthcare Innovation,1,0.114103587968,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,ADBE,AMZN,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0303059525224,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,ADBE,BABA,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0273545371444,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,ADBE,CSCO,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0257164846659,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,ADBE,GOOG,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0310478688991,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,ADBE,MSFT,same_theme_etf_holding,IGV | SKYY,Cloud Computing,2,0.110450373829,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,ADBE,ORCL,same_theme_etf_holding,IGV | SKYY,Cloud Computing,2,0.111583025265,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,ADBE,SNAP,same_theme_etf_holding,IGV,Cloud Computing,1,0.0288542665961,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AMZN,BABA,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0388106523574,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AMZN,CSCO,same_theme_etf_holding,FDN | SKYY,Cloud Computing | Internet,2,0.107660936604,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AMZN,FB,same_theme_etf_holding,FDN,Internet,1,0.0795489739606,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AMZN,GOOG,same_theme_etf_holding,FDN | SKYY,Cloud Computing | Internet,2,0.133797503327,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AMZN,MSFT,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0436793111247,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AMZN,NFLX,same_theme_etf_holding,FDN,Internet,1,0.0623102822993,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AMZN,ORCL,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0447186380697,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AMZN,PYPL,same_theme_etf_holding,FDN,Internet,1,0.0641044829616,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AMZN,SNAP,same_theme_etf_holding,FDN,Internet,1,0.0434026518548,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,APD,D,same_theme_etf_holding,PIO,Water,1,0.000199890134291,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,APD,DHR,same_theme_etf_holding,PIO,Water,1,0.00367724565756,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,APD,DUK,same_theme_etf_holding,PIO,Water,1,0.000187018103174,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,APD,ECL,same_theme_etf_holding,PIO,Water,1,0.00203367889122,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,APD,JNJ,same_theme_etf_holding,PIO,Water,1,0.000356784595207,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,APD,PEP,same_theme_etf_holding,PIO,Water,1,0.000389855971585,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,APD,PFE,same_theme_etf_holding,PIO,Water,1,0.000382207852919,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,APD,VZ,same_theme_etf_holding,PIO,Water,1,0.000400942812212,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,APD,XOM,same_theme_etf_holding,PIO,Water,1,0.000452990689347,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AVGO,BAC,same_theme_etf_holding,SMH,Semiconductor,1,0.0122363512262,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AVGO,CSCO,same_theme_etf_holding,CIBR,Cybersecurity,1,0.0624022150077,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,AVGO,NVDA,same_theme_etf_holding,SMH,Semiconductor,1,0.0496792354412,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,BABA,CSCO,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0329332511652,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,BABA,GOOG,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0397607712672,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,BABA,MSFT,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0394255002452,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,BABA,ORCL,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0403636099285,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,BAC,DE,same_theme_etf_holding,MOO,Agribusiness,1,0.00375599749528,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,BAC,NVDA,same_theme_etf_holding,SMH,Semiconductor,1,0.012995409582,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,BAC,TSLA,same_theme_etf_holding,SMOG,Clean Energy,1,0.0420417890285,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,CSCO,FB,same_theme_etf_holding,FDN,Internet,1,0.0642094222645,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,CSCO,GOOG,same_theme_etf_holding,FDN | SKYY,Cloud Computing | Internet,2,0.10982054808,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,CSCO,HON,same_theme_etf_holding,GRID,Infrastructure,1,0.0197852352537,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,CSCO,MSFT,same_theme_etf_holding,SKYY,Cloud Computing,1,0.0370646107864,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,CSCO,NFLX,same_theme_etf_holding,FDN,Internet,1,0.0502948941813,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,CSCO,NGG,same_theme_etf_holding,GRID,Infrastructure,1,0.0110566333024,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,CSCO,NVDA,same_theme_etf_holding,GRID,Infrastructure,1,0.0185313194701,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,CSCO,ORCL,same_theme_etf_holding,GRID | SKYY,Cloud Computing | Infrastructure,2,0.0580116554439,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,CSCO,PYPL,same_theme_etf_holding,FDN,Internet,1,0.0517431163545,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,CSCO,SNAP,same_theme_etf_holding,FDN,Internet,1,0.0350332513619,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,CSCO,TSLA,same_theme_etf_holding,GRID,Infrastructure,1,0.0101051316019,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,D,DHR,same_theme_etf_holding,PIO,Water,1,0.00202681306402,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,D,DUK,same_theme_etf_holding,NLR | PIO,Nuclear | Water,2,0.0792202228385,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,D,ECL,same_theme_etf_holding,PIO,Water,1,0.00112091693854,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,D,EXC,same_theme_etf_holding,NLR,Nuclear,1,0.0731582218833,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,D,JNJ,same_theme_etf_holding,PIO,Water,1,0.000196651446748,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,D,PEP,same_theme_etf_holding,PIO,Water,1,0.000214879627275,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,D,PFE,same_theme_etf_holding,PIO,Water,1,0.000210664160517,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,D,VZ,same_theme_etf_holding,PIO,Water,1,0.000220990438331,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,D,XOM,same_theme_etf_holding,PIO,Water,1,0.00024967802876,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,DHR,DUK,same_theme_etf_holding,PIO,Water,1,0.00189629536277,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,DHR,ECL,same_theme_etf_holding,PHO | PIO,Water,2,0.102496416568,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,DHR,JNJ,same_theme_etf_holding,PIO,Water,1,0.00361766568005,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,DHR,PEP,same_theme_etf_holding,PIO,Water,1,0.00395299737576,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,DHR,PFE,same_theme_etf_holding,PIO,Water,1,0.00387544824166,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,DHR,TMO,same_theme_etf_holding,IHI,Healthcare Innovation,1,0.0876411989871,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,DHR,VZ,same_theme_etf_holding,PIO,Water,1,0.00406541389647,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,DHR,XOM,same_theme_etf_holding,PIO,Water,1,0.00459316038934,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
2019-11-30,DUK,ECL,same_theme_etf_holding,PIO,Water,1,0.00104873489832,SEC EDGAR ETF_Holdings.csv; CMIN-US ticker resolution,aggregated_shared_theme_etf
